,c1.medium,c1.xlarge,c3.2xlarge,c3.4xlarge,c3.8xlarge,c3.large,c3.xlarge,c4.2xlarge,c4.4xlarge,c4.8xlarge,c4.large,c4.xlarge,c5.18xlarge,c5.2xlarge,c5.4xlarge,c5.9xlarge,c5.large,c5.xlarge,c5d.18xlarge,c5d.2xlarge,c5d.4xlarge,c5d.9xlarge,c5d.large,c5d.xlarge,d2.2xlarge,d2.4xlarge,d2.8xlarge,d2.xlarge,f1.16xlarge,f1.2xlarge,f1.4xlarge,g2.2xlarge,g2.8xlarge,g3.16xlarge,g3.4xlarge,g3.8xlarge,g3s.xlarge,h1.16xlarge,h1.2xlarge,h1.4xlarge,h1.8xlarge,i2.2xlarge,i2.4xlarge,i2.8xlarge,i2.xlarge,i3.16xlarge,i3.2xlarge,i3.4xlarge,i3.8xlarge,i3.large,i3.metal,i3.xlarge,m1.large,m1.medium,m1.small,m1.xlarge,m2.2xlarge,m2.4xlarge,m2.xlarge,m3.2xlarge,m3.large,m3.medium,m3.xlarge,m4.10xlarge,m4.16xlarge,m4.2xlarge,m4.4xlarge,m4.large,m4.xlarge,m5.12xlarge,m5.24xlarge,m5.2xlarge,m5.4xlarge,m5.large,m5.xlarge,m5a.12xlarge,m5a.24xlarge,m5a.2xlarge,m5a.4xlarge,m5a.large,m5a.xlarge,m5d.12xlarge,m5d.24xlarge,m5d.2xlarge,m5d.4xlarge,m5d.large,m5d.xlarge,p2.16xlarge,p2.8xlarge,p2.xlarge,p3.16xlarge,p3.2xlarge,p3.8xlarge,r3.2xlarge,r3.4xlarge,r3.8xlarge,r3.large,r3.xlarge,r4.16xlarge,r4.2xlarge,r4.4xlarge,r4.8xlarge,r4.large,r4.xlarge,r5.12xlarge,r5.24xlarge,r5.2xlarge,r5.4xlarge,r5.large,r5.xlarge,r5a.12xlarge,r5a.24xlarge,r5a.2xlarge,r5a.4xlarge,r5a.large,r5a.xlarge,r5d.12xlarge,r5d.24xlarge,r5d.2xlarge,r5d.4xlarge,r5d.large,r5d.xlarge,t1.micro,t2.2xlarge,t2.large,t2.medium,t2.micro,t2.small,t2.xlarge,t3.2xlarge,t3.large,t3.medium,t3.micro,t3.nano,t3.small,t3.xlarge,x1.16xlarge,x1.32xlarge,x1e.16xlarge,x1e.2xlarge,x1e.32xlarge,x1e.4xlarge,x1e.8xlarge,x1e.xlarge,z1d.12xlarge,z1d.2xlarge,z1d.3xlarge,z1d.6xlarge,z1d.large,z1d.xlarge
2018-11-11 19:54:56,0.0135,0.0797,0.1175,0.2366,0.4766,0.0294,0.0588,0.1234,0.2788,0.5585,0.0308,0.0617,1.1659,0.1302,0.3221,0.5978,0.0325,0.0648,1.1659,0.1353,0.3198,0.583,0.0325,0.0662,0.4339,0.8357,1.656,0.207,13.2,0.495,0.99,0.2819,0.8185,1.368,0.3852,0.684,0.2463,1.32,0.165,0.4682,0.66,0.6204,1.023,2.046,0.2559,1.5954,0.2156,0.5063,0.904,0.0468,1.4976,0.1068,0.0175,0.0087,0.0128,0.035,0.0491,0.098,0.0245,0.1381,0.0315,0.0067,0.062,0.7482,1.0605,0.1744,0.3268,0.0324,0.065,0.8162,1.6323,0.1591,0.3705,0.0348,0.074,1.159,1.6076,0.1324,0.268,0.0318,0.0665,1.1054,1.6323,0.2207,0.3519,0.034,0.0829,4.32,7.2,0.2764,9.2574,1.2076,4.1735,0.1618,0.3295,0.6167,0.0323,0.0657,1.3242,0.1411,0.3653,0.6453,0.0339,0.0685,0.8946,1.7103,0.1448,0.3428,0.0358,0.1205,1.6442,1.71,0.1425,0.285,0.0356,0.0713,0.855,1.71,0.144,0.3234,0.0356,0.0802,0.0021,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0063,0.0501,2.0929,6.8301,13.344,0.5004,26.688,1.0008,2.0016,0.2502,1.3392,0.2232,0.3348,0.7084,0.0612,0.1443
2018-11-11 20:59:44,0.0141,0.1156,0.1175,0.2368,0.4776,0.0294,0.0588,0.1319,0.2532,0.598,0.0308,0.0617,1.1659,0.1465,0.3111,0.5882,0.0324,0.0713,1.1659,0.1305,0.3202,0.583,0.0324,0.071,0.4323,0.8318,1.656,0.207,13.2,0.495,0.99,0.2421,0.8373,4.56,0.3725,0.684,0.2336,1.5692,0.165,0.3947,0.8784,0.6222,1.023,2.046,0.2559,1.4976,0.2206,0.4629,0.9866,0.0468,1.4976,0.1053,0.0175,0.0087,0.0044,0.035,0.049,0.98,0.0245,0.124,0.0319,0.0067,0.0621,0.6672,1.0603,0.1722,0.2896,0.0324,0.068,0.8162,1.6323,0.1849,0.3502,0.0342,0.0931,1.1315,1.5167,0.1297,0.2581,0.0314,0.0642,0.835,1.6323,0.1556,0.2837,0.0351,0.0726,4.32,2.16,0.4046,7.344,1.1947,4.8285,0.1756,0.3507,0.6325,0.0323,0.0723,1.2882,0.1574,0.2908,0.6805,0.0342,0.0693,0.855,1.7103,0.148,0.289,0.0359,0.0769,0.9737,1.71,0.1425,0.3309,0.0356,0.0701,3.445,2.8811,0.1425,0.3252,0.0356,0.0765,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0063,0.0501,2.1072,6.5718,13.344,0.5004,26.688,1.0008,2.0016,0.2502,1.3392,0.2232,0.606,0.7399,0.0588,0.1386
2018-11-11 22:26:35,0.0142,0.0821,0.1175,0.2364,0.4769,0.0294,0.0588,0.1523,0.2536,0.5769,0.0309,0.0617,1.1659,0.1496,0.2956,0.5878,0.0345,0.0711,1.1659,0.2176,0.2591,0.5835,0.0324,0.0648,0.4247,0.8305,1.656,0.207,13.2,0.495,3.3,0.2107,0.8968,1.368,0.3832,0.684,0.225,1.5607,0.165,0.3834,0.844,0.6216,1.023,2.046,0.2559,1.4976,0.624,0.5672,0.9022,0.0468,1.8449,0.098,0.0175,0.0087,0.0044,0.035,0.049,0.098,0.0245,0.124,0.0308,0.0067,0.0651,0.8418,1.1798,0.1568,0.3593,0.0402,0.0655,0.8162,1.6323,0.1587,0.3412,0.036,0.0741,1.1615,1.534,0.1304,0.2581,0.0327,0.0623,0.8162,1.6323,0.1556,0.2767,0.0366,0.0833,14.4,2.2178,0.2789,9.3726,1.1946,3.941,0.1561,0.3607,1.1848,0.0323,0.0679,1.2257,0.1451,0.3569,0.555,0.0339,0.0733,0.855,1.7103,0.1565,0.4267,0.0356,0.0816,1.5341,1.71,0.1425,0.3214,0.0356,0.0713,0.855,2.9958,0.1425,0.3334,0.0356,0.0713,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0281,0.0125,0.0031,0.0016,0.0074,0.0511,2.0193,6.485,13.344,0.5004,26.688,1.0008,2.1875,0.2502,1.3392,0.2232,0.3348,0.711,0.0558,0.1193
2018-11-11 23:31:23,0.0137,0.0943,0.1176,0.2361,0.4778,0.0294,0.0588,0.1522,0.2713,0.5673,0.0308,0.0638,1.1659,0.1661,0.2721,0.583,0.0348,0.0695,1.1659,0.1355,0.2591,0.6055,0.0324,0.0687,0.4187,0.828,1.656,0.207,13.2,0.495,0.99,0.283,0.8193,4.56,0.379,0.684,0.2364,1.32,0.165,0.455,0.66,0.6228,1.023,2.046,0.2559,1.4976,0.1946,0.4458,0.9063,0.0468,1.4976,0.103,0.0175,0.0087,0.0044,0.035,0.049,0.098,0.0245,0.1368,0.0308,0.0067,0.0619,0.6683,1.1575,0.1498,0.3089,0.0402,0.0679,0.8258,1.6323,0.1628,0.3696,0.0349,0.0749,1.1205,1.584,0.1331,0.2419,0.0323,0.0651,0.8162,1.6594,0.1676,0.3131,0.034,0.0706,4.32,2.2189,0.2836,7.6585,1.2114,4.2834,0.1567,0.3107,1.1748,0.0323,0.0725,1.3277,0.147,0.318,0.5989,0.0339,0.0694,0.855,1.7103,0.1523,0.285,0.0356,0.1183,1.6405,1.71,0.1425,0.309,0.0356,0.0713,0.855,1.71,0.1438,0.3873,0.0356,0.0791,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0278,0.0126,0.0031,0.0016,0.0073,0.0501,2.0962,4.0014,13.344,0.5004,26.688,1.0069,2.1875,0.2502,1.3392,0.2232,0.3348,0.7112,0.0658,0.1444
2018-11-12 00:36:11,0.014,0.1167,0.1177,0.2363,0.4794,0.0294,0.0588,0.132,0.318,0.5735,0.0308,0.0617,1.1659,0.1475,0.2982,0.5884,0.0346,0.0711,1.1659,0.1409,0.2591,0.6069,0.0324,0.066,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2285,0.8358,1.368,0.3869,0.684,0.2496,1.4907,0.165,0.3737,0.66,0.5115,1.023,2.046,0.2559,1.4976,0.624,0.4598,0.9212,0.0468,4.992,0.0974,0.0175,0.0087,0.0123,0.035,0.49,0.098,0.0245,0.1237,0.032,0.0067,0.0654,0.8413,1.0813,0.1726,0.2897,0.0403,0.0677,0.8259,1.6323,0.1726,0.3493,0.0345,0.0738,1.1284,1.5136,0.129,0.2581,0.0306,0.0661,1.1158,1.668,0.1742,0.2838,0.0366,0.0694,4.32,2.163,0.2804,9.4659,1.1858,3.9917,0.176,0.3294,0.6302,0.0323,0.0727,1.215,0.1664,0.3654,0.6434,0.0339,0.0684,0.855,1.7103,0.145,0.3606,0.0356,0.0765,1.6065,1.71,0.1425,0.285,0.0356,0.0713,3.445,6.89,0.1436,0.2987,0.0356,0.0738,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0063,0.0524,2.1278,4.0014,13.344,0.5004,26.688,1.0034,2.1339,0.2502,1.3392,0.2232,0.3348,0.737,0.0615,0.1526
2018-11-12 08:40:59,0.013,0.1208,0.1176,0.2366,0.4831,0.0294,0.0588,0.1524,0.2788,0.5621,0.0308,0.0639,1.166,0.1303,0.3227,0.5969,0.0344,0.0718,1.1659,0.1306,0.2591,0.6074,0.0324,0.0711,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2107,0.8949,4.56,0.379,0.684,0.2339,1.452,0.165,0.4392,0.66,0.5115,1.023,2.046,0.2559,4.992,0.1945,0.447,0.9819,0.156,1.4976,0.1052,0.0175,0.0087,0.012,0.035,0.0491,0.98,0.0245,0.1241,0.0321,0.0067,0.0621,0.7477,1.0623,0.1745,0.2802,0.0324,0.0654,0.8162,1.6323,0.1583,0.3386,0.0342,0.0752,0.8162,1.5484,0.1254,0.2531,0.0305,0.0617,0.8697,1.6585,0.158,0.3529,0.0351,0.0838,4.32,2.16,0.2838,7.6507,0.9214,4.886,0.1566,0.3597,0.6171,0.0323,0.0655,1.2097,0.1412,0.5921,1.1792,0.0339,0.0679,0.9018,1.7103,0.1488,0.4266,0.0356,0.0812,1.0166,1.71,0.1425,0.285,0.0356,0.0713,0.855,6.89,0.1441,0.3222,0.0356,0.0803,0.0021,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0256,0.0125,0.0031,0.0016,0.0063,0.0548,2.0342,4.0014,13.344,0.5004,26.688,1.004,2.0699,0.2502,1.3392,0.2232,0.6334,0.709,0.0613,0.1361
2018-11-12 09:45:47,0.0138,0.0846,0.1175,0.2363,0.4776,0.0294,0.0588,0.1526,0.2713,0.5594,0.0308,0.0641,1.1659,0.1304,0.3123,0.5879,0.0349,0.0695,1.1659,0.1296,0.3197,0.6073,0.0324,0.0688,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2285,0.8205,1.368,0.3832,0.684,0.2275,1.32,0.165,0.33,0.8214,0.5115,1.023,2.046,0.2559,1.5391,0.2206,0.4645,0.91,0.0468,1.4976,0.1069,0.0175,0.0087,0.0118,0.035,0.0497,0.098,0.0245,0.1241,0.0316,0.0067,0.0622,0.6712,1.0626,0.1577,0.3265,0.0404,0.0648,0.8261,1.6323,0.163,0.3779,0.0349,0.0745,1.1246,1.4943,0.1249,0.252,0.0298,0.0621,0.8355,1.6699,0.2207,0.2721,0.034,0.0725,4.32,2.2217,0.4056,9.5543,1.1961,12.24,0.157,0.3621,0.629,0.0323,0.0656,1.2193,0.1394,0.2923,0.6547,0.0339,0.0734,0.8811,1.7103,0.1568,0.3442,0.0359,0.1175,1.4918,1.71,0.1425,0.285,0.0356,0.0713,3.445,1.71,0.1427,0.3265,0.0356,0.0766,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0275,0.0125,0.0031,0.0016,0.0063,0.0501,2.0967,6.4304,13.344,0.5004,26.688,1.0043,2.0016,0.2502,1.3392,0.2232,0.6506,0.7089,0.059,0.1361
2018-11-12 12:12:44,0.0138,0.1132,0.1175,0.2364,0.4777,0.0294,0.0588,0.1523,0.2532,0.5983,0.0308,0.0622,1.1659,0.1498,0.2734,0.5962,0.0345,0.0713,1.1659,0.2164,0.3196,0.583,0.0324,0.0659,0.414,0.828,1.656,0.207,13.2,0.495,3.3,0.283,0.8348,4.56,0.3725,0.684,0.2474,1.32,0.165,0.33,0.7986,0.5115,1.023,2.046,0.2559,1.4976,0.2156,0.5644,0.8854,0.0468,1.8449,0.312,0.0175,0.0087,0.0044,0.035,0.0508,0.098,0.0245,0.1369,0.0322,0.0067,0.0658,0.6477,1.1542,0.1508,0.3279,0.0324,0.0655,0.8162,1.6323,0.1837,0.2721,0.036,0.0928,1.0882,1.5332,0.129,0.2504,0.0315,0.0631,0.874,1.6558,0.1567,0.3145,0.034,0.0701,14.4,2.1637,0.2792,7.7039,1.2103,4.0234,0.1774,0.3097,0.6181,0.0323,0.068,1.2833,0.1566,0.3563,0.5553,0.0342,0.069,0.8768,1.7103,0.1521,0.3573,0.0358,0.0713,1.5952,1.71,0.1425,0.285,0.0356,0.0713,0.855,3.0263,0.1435,0.3877,0.0356,0.0739,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0273,0.0125,0.0031,0.0016,0.0063,0.0501,2.0288,4.0014,13.344,0.5004,26.688,1.0008,2.0016,0.2502,1.3392,0.2232,0.6734,0.7324,0.0662,0.1193
2018-11-12 16:40:51,0.014,0.0918,0.1175,0.2368,0.4791,0.0294,0.0588,0.1235,0.2894,0.5751,0.0309,0.0643,1.1659,0.1665,0.2991,0.5888,0.035,0.0648,1.1659,0.1357,0.3198,0.583,0.0324,0.0712,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2421,0.894,1.368,0.3869,0.684,0.2342,1.4266,0.165,0.4308,0.7673,0.6216,1.023,2.046,0.2559,1.4976,0.2009,0.5044,2.496,0.0468,1.907,0.0974,0.0175,0.0087,0.0044,0.035,0.0507,0.098,0.0245,0.1238,0.0308,0.0067,0.0661,0.6477,1.0605,0.1499,0.3612,0.0324,0.0648,0.8162,1.6323,0.1592,0.3687,0.0361,0.0925,1.0915,1.5337,0.1243,0.2359,0.0304,0.0639,1.1164,1.6706,0.1671,0.285,0.0367,0.0719,4.32,2.1617,0.2769,9.5984,0.9321,4.2665,0.1619,0.3296,1.1758,0.0323,0.0656,1.23,0.145,0.3166,0.6804,0.0341,0.0736,0.8745,1.7103,0.1452,0.3478,0.0356,0.0769,0.855,1.71,0.1425,0.3002,0.0356,0.0713,0.855,3.0142,0.1443,0.3328,0.0356,0.0792,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0127,0.0031,0.0016,0.0074,0.0501,2.0007,4.0014,13.344,0.5004,26.688,1.0008,2.071,0.2502,1.3392,0.2232,0.3348,0.705,0.0614,0.1526
2018-11-12 18:14:32,0.0142,0.1242,0.1178,0.2364,0.4779,0.0294,0.0588,0.1323,0.2536,0.5755,0.0308,0.0617,1.1659,0.1304,0.3008,0.583,0.0325,0.0719,1.1659,0.1403,0.3203,0.583,0.0324,0.0658,0.4198,0.828,1.656,0.207,13.2,0.495,0.99,0.2112,0.8213,4.56,0.3835,0.684,0.2263,1.3825,0.165,0.363,0.66,0.6228,1.023,2.046,0.2559,1.4976,0.1953,0.4601,0.9058,0.0468,1.9764,0.098,0.0175,0.0087,0.0044,0.035,0.049,0.98,0.0245,0.1373,0.0308,0.0067,0.0622,0.8351,1.08,0.1734,0.3099,0.0324,0.0653,0.8162,1.6323,0.1593,0.3365,0.0348,0.0755,0.8162,1.4674,0.1223,0.2581,0.0302,0.0605,0.8365,1.65,0.1584,0.2766,0.0352,0.0699,4.32,2.2237,0.27,24.48,1.1892,4.9848,0.1581,0.3774,0.6306,0.0323,0.0727,1.332,0.1469,0.5963,0.6015,0.0339,0.0683,0.855,1.7103,0.1494,0.2887,0.0356,0.0816,1.5662,1.71,0.1425,0.2922,0.0356,0.0713,3.445,2.8939,0.1428,0.2976,0.0356,0.0806,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0076,0.0544,2.0007,6.4304,13.344,0.5004,26.688,1.0069,2.0966,0.2502,1.3392,0.2232,0.3348,0.7061,0.0614,0.1444
2018-11-12 19:34:29,0.0141,0.1103,0.1177,0.2366,0.4781,0.0294,0.0588,0.1235,0.318,0.5625,0.0308,0.0617,1.1659,0.148,0.3242,0.588,0.0324,0.0694,1.1659,0.1295,0.2591,0.583,0.0324,0.069,0.4202,0.828,1.656,0.207,13.2,0.495,0.99,0.243,0.78,1.368,0.3797,0.684,0.2465,1.32,0.165,0.4256,0.7467,0.6237,1.023,2.046,0.2559,1.4976,0.1947,0.4478,0.9228,0.0468,2.0499,0.1069,0.0175,0.0087,0.0117,0.035,0.049,0.098,0.0245,0.1239,0.0323,0.0067,0.0623,0.7483,1.185,0.1582,0.2899,0.0324,0.065,0.8266,1.6323,0.172,0.3492,0.0345,0.0747,1.0897,1.4693,0.1209,0.2424,0.0313,0.0606,0.8788,1.6323,0.174,0.3168,0.0368,0.0697,4.32,7.2,0.2806,7.344,1.2002,3.9911,0.1573,0.3101,0.6322,0.0323,0.0658,1.215,0.141,0.2991,1.1788,0.0339,0.0691,0.855,1.7103,0.156,0.3561,0.0356,0.1165,1.05,1.71,0.1425,0.2865,0.0356,0.0713,0.856,1.71,0.1433,0.3193,0.0356,0.077,0.0021,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0255,0.0125,0.0031,0.0016,0.0063,0.0535,2.1004,4.0014,13.344,0.5004,26.688,1.0015,2.1114,0.2502,1.3392,0.2232,0.3348,0.6696,0.0591,0.1386
2018-11-12 20:39:16,0.0143,0.0899,0.1175,0.2365,0.4784,0.0294,0.0588,0.1531,0.2718,0.5616,0.0308,0.0617,1.1664,0.1503,0.2744,0.5947,0.0351,0.0721,1.1659,0.2145,0.3207,0.6096,0.0324,0.0714,0.4172,0.828,1.656,0.207,13.2,0.495,0.99,0.2291,0.8329,4.56,0.3708,0.684,0.2349,1.32,0.165,0.3588,0.66,0.6249,1.023,2.046,0.2559,1.4976,0.221,0.5625,0.9148,0.156,1.4976,0.1052,0.0175,0.0087,0.0118,0.035,0.49,0.098,0.0245,0.1237,0.0324,0.0067,0.062,0.6731,1.0629,0.1746,0.2808,0.0406,0.0655,0.8274,1.6323,0.1596,0.377,0.036,0.0839,1.0575,1.5033,0.1269,0.2287,0.0289,0.0607,1.1101,1.6323,0.2175,0.2856,0.0353,0.0834,4.32,2.1639,0.2789,7.6919,1.208,4.357,0.1775,0.3587,1.1758,0.0323,0.0655,1.2109,0.1662,0.3651,0.6518,0.0339,0.074,0.855,1.7103,0.149,0.3485,0.0356,0.0772,1.4474,1.71,0.1425,0.285,0.0356,0.0713,3.445,6.89,0.1444,0.3273,0.0356,0.0742,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0274,0.0125,0.0031,0.0016,0.0063,0.0501,2.0007,4.0014,13.344,0.5004,26.688,1.0008,2.0799,0.2502,1.3392,0.2232,0.6979,0.7064,0.0616,0.1194
2018-11-12 21:44:04,0.014,0.0885,0.1175,0.2369,0.4844,0.0294,0.0588,0.1326,0.2814,0.5676,0.0308,0.0644,1.1671,0.1666,0.3135,0.5831,0.0346,0.0714,1.1659,0.1398,0.2591,0.61,0.0324,0.0648,0.414,0.828,1.656,0.207,13.2,0.495,3.3,0.2839,0.8916,1.368,0.388,0.684,0.2453,1.32,0.165,0.4136,0.66,0.5115,1.023,2.046,0.2559,4.992,0.2003,0.4669,0.9818,0.0468,4.992,0.0976,0.0175,0.0087,0.0116,0.035,0.0503,0.098,0.0245,0.1374,0.0316,0.0067,0.0664,0.839,1.0604,0.1509,0.3278,0.0404,0.0653,0.8278,1.6323,0.1828,0.3377,0.0342,0.0757,1.0637,1.4514,0.1284,0.2543,0.0303,0.0602,0.8363,1.6323,0.1677,0.3542,0.0369,0.0695,14.4,2.16,0.4086,9.7137,0.9798,3.9773,0.1624,0.3315,0.6322,0.0323,0.0728,1.2213,0.1663,0.2911,0.6473,0.0339,0.0693,0.855,1.7103,0.1425,0.2886,0.0358,0.0818,1.5364,1.71,0.1425,0.285,0.0356,0.0713,0.855,6.89,0.1425,0.3886,0.0356,0.0808,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0063,0.0532,2.1496,4.0014,13.344,0.5004,26.688,1.0008,2.0016,0.2502,1.3392,0.2232,0.3348,0.7312,0.0666,0.1521
2018-11-12 23:00:52,0.014,0.1275,0.1175,0.2361,0.4782,0.0294,0.0588,0.1234,0.2537,0.5983,0.0309,0.0646,1.1659,0.1305,0.2993,0.5881,0.035,0.0696,1.1659,0.2123,0.2591,0.6078,0.0324,0.0648,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2118,0.8194,4.56,0.3822,0.684,0.225,1.32,0.165,0.3486,0.726,0.5115,1.023,2.046,0.2559,1.4976,0.1951,0.4608,0.8832,0.0468,1.4976,0.0981,0.0175,0.0087,0.0044,0.035,0.049,0.98,0.0245,0.1238,0.0326,0.0067,0.0623,0.6477,1.1548,0.1738,0.3093,0.0401,0.0648,0.8162,1.6323,0.1631,0.3506,0.0361,0.0749,0.8459,1.4227,0.1219,0.2455,0.0293,0.0621,1.1052,1.6713,0.1572,0.277,0.0343,0.0715,4.32,2.1731,0.2836,9.7634,0.9557,5.0881,0.1574,0.3121,0.6306,0.0323,0.0657,1.2783,0.147,0.3556,0.5551,0.0339,0.0743,0.8726,1.7103,0.1451,0.4189,0.0357,0.1185,1.5012,1.71,0.1425,0.285,0.0356,0.0713,0.855,1.71,0.1425,0.3323,0.0356,0.0793,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0273,0.0125,0.0031,0.0016,0.0063,0.0501,2.0213,4.0014,13.344,0.5004,26.688,1.0008,2.0016,0.2502,1.3392,0.2232,0.7184,0.6696,0.0616,0.1445
2018-11-13 10:48:33,0.0138,0.1061,0.1175,0.2366,0.4777,0.0294,0.0588,0.1236,0.29,0.5676,0.0308,0.0617,1.1659,0.1506,0.3017,0.5834,0.0346,0.0713,1.1659,0.1307,0.2591,0.6053,0.0324,0.0656,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2441,0.829,1.368,0.3711,0.684,0.2357,1.32,0.165,0.3993,0.6976,0.5115,1.023,2.046,0.2559,1.4976,0.2154,0.5021,0.9235,0.0468,1.4976,0.312,0.0175,0.0087,0.0044,0.035,0.0496,0.098,0.0245,0.1371,0.0327,0.0067,0.0621,0.7512,1.0601,0.1498,0.3303,0.0324,0.065,0.8286,1.6323,0.16,0.3677,0.0349,0.084,0.8381,1.469,0.118,0.2421,0.0289,0.0587,0.8828,1.649,0.2177,0.3172,0.0355,0.0698,4.32,7.2,0.2771,7.3512,1.1801,4.4224,0.1591,0.3873,0.6181,0.0323,0.0654,1.2286,0.1411,0.3168,0.6007,0.0341,0.0694,0.8723,1.7103,0.1522,0.3543,0.0356,0.1211,1.0775,1.71,0.1425,0.285,0.0356,0.0713,0.855,2.8164,0.143,0.2962,0.0356,0.0812,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0272,0.0125,0.0031,0.0016,0.0077,0.0501,2.1496,4.0014,13.344,0.5004,26.688,1.0008,2.0291,0.2502,1.3392,0.2232,0.7482,0.7061,0.0592,0.1339
