,c1.medium,c1.xlarge,c3.2xlarge,c3.4xlarge,c3.8xlarge,c3.large,c3.xlarge,c4.2xlarge,c4.4xlarge,c4.8xlarge,c4.large,c4.xlarge,c5.18xlarge,c5.2xlarge,c5.4xlarge,c5.9xlarge,c5.large,c5.xlarge,c5d.18xlarge,c5d.2xlarge,c5d.4xlarge,c5d.9xlarge,c5d.large,c5d.xlarge,d2.2xlarge,d2.4xlarge,d2.8xlarge,d2.xlarge,f1.16xlarge,f1.2xlarge,f1.4xlarge,g2.2xlarge,g2.8xlarge,g3.16xlarge,g3.4xlarge,g3.8xlarge,g3s.xlarge,h1.16xlarge,h1.2xlarge,h1.4xlarge,h1.8xlarge,i2.2xlarge,i2.4xlarge,i2.8xlarge,i2.xlarge,i3.16xlarge,i3.2xlarge,i3.4xlarge,i3.8xlarge,i3.large,i3.metal,i3.xlarge,m1.large,m1.medium,m1.small,m1.xlarge,m2.2xlarge,m2.4xlarge,m2.xlarge,m3.2xlarge,m3.large,m3.medium,m3.xlarge,m4.10xlarge,m4.16xlarge,m4.2xlarge,m4.4xlarge,m4.large,m4.xlarge,m5.12xlarge,m5.24xlarge,m5.2xlarge,m5.4xlarge,m5.large,m5.xlarge,m5a.12xlarge,m5a.24xlarge,m5a.2xlarge,m5a.4xlarge,m5a.large,m5a.xlarge,m5d.12xlarge,m5d.24xlarge,m5d.2xlarge,m5d.4xlarge,m5d.large,m5d.xlarge,p2.16xlarge,p2.8xlarge,p2.xlarge,p3.16xlarge,p3.2xlarge,p3.8xlarge,r3.2xlarge,r3.4xlarge,r3.8xlarge,r3.large,r3.xlarge,r4.16xlarge,r4.2xlarge,r4.4xlarge,r4.8xlarge,r4.large,r4.xlarge,r5.12xlarge,r5.24xlarge,r5.2xlarge,r5.4xlarge,r5.large,r5.xlarge,r5a.12xlarge,r5a.24xlarge,r5a.2xlarge,r5a.4xlarge,r5a.large,r5a.xlarge,r5d.12xlarge,r5d.24xlarge,r5d.2xlarge,r5d.4xlarge,r5d.large,r5d.xlarge,t1.micro,t2.2xlarge,t2.large,t2.medium,t2.micro,t2.small,t2.xlarge,t3.2xlarge,t3.large,t3.medium,t3.micro,t3.nano,t3.small,t3.xlarge,x1.16xlarge,x1.32xlarge,x1e.16xlarge,x1e.2xlarge,x1e.32xlarge,x1e.4xlarge,x1e.8xlarge,x1e.xlarge,z1d.12xlarge,z1d.2xlarge,z1d.3xlarge,z1d.6xlarge,z1d.large,z1d.xlarge
2018-11-13 11:53:23,0.0139,0.0911,0.1176,0.2364,0.4786,0.0294,0.0588,0.1534,0.254,0.5751,0.0308,0.0647,1.1659,0.1478,0.3243,0.5937,0.0347,0.0697,1.1659,0.1396,0.2593,0.583,0.0324,0.0692,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2844,0.8878,4.56,0.3807,0.684,0.2425,1.32,0.165,0.3397,0.6788,0.5115,1.023,2.046,0.2559,1.4976,0.1951,0.4491,0.9755,0.0468,2.1177,0.1071,0.0175,0.0087,0.0044,0.035,0.049,0.098,0.0245,0.1238,0.0308,0.0067,0.0667,0.6753,1.1867,0.1584,0.3736,0.0404,0.0649,0.8286,1.6323,0.1708,0.3774,0.0342,0.092,1.0559,1.443,0.1212,0.2409,0.0303,0.0583,0.8362,1.6323,0.1746,0.2853,0.037,0.0836,4.32,7.2,0.28,7.6933,1.196,3.9723,0.1778,0.3591,1.201,0.0323,0.0655,1.3393,0.1449,0.6063,0.6799,0.0339,0.0692,0.8722,1.7103,0.1538,0.351,0.0356,0.0713,1.3946,1.71,0.1425,0.285,0.0356,0.0713,3.445,2.7402,0.143,0.3182,0.0356,0.0794,0.0021,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0256,0.0125,0.0031,0.0016,0.0079,0.0502,2.1004,6.2444,13.344,0.5004,26.688,1.0008,2.0279,0.2502,1.3392,0.2232,0.3348,0.7312,0.0617,0.1338
2018-11-13 12:58:10,0.0137,0.0857,0.1176,0.2366,0.4838,0.0294,0.0588,0.1526,0.2725,0.5755,0.0308,0.0622,1.1659,0.1669,0.2761,0.589,0.0345,0.072,1.1659,0.2136,0.3211,0.583,0.0324,0.0716,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2296,0.8233,1.368,0.3895,0.684,0.225,1.32,0.165,0.3917,0.66,0.6241,1.023,2.046,0.2559,1.4976,0.2223,0.567,0.91,0.0468,2.1189,0.1054,0.0175,0.0087,0.0115,0.035,0.049,0.098,0.0245,0.1237,0.0308,0.0067,0.0624,0.8384,1.0798,0.151,0.2808,0.0325,0.0652,0.8162,1.6323,0.182,0.3365,0.0341,0.0845,1.0286,1.4141,0.1226,0.2455,0.0285,0.0592,0.8162,1.6486,0.1592,0.2774,0.0369,0.0841,4.32,2.16,0.2788,9.6839,1.1983,4.4471,0.1628,0.314,0.6313,0.0323,0.0658,1.2169,0.1558,0.2982,1.1884,0.0339,0.069,0.855,1.7103,0.1522,0.285,0.0356,0.0775,1.4948,1.71,0.1425,0.285,0.0356,0.0713,3.3886,2.6308,0.1447,0.3308,0.0356,0.0713,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0063,0.0545,2.0213,5.9743,13.344,0.5004,26.688,1.0008,2.0388,0.2502,1.3392,0.2232,0.7719,0.6696,0.0671,0.1189
2018-11-13 14:02:58,0.0141,0.134,0.1175,0.2365,0.478,0.0294,0.0588,0.1236,0.3188,0.5625,0.0308,0.0649,1.1685,0.1305,0.3003,0.5836,0.0324,0.0715,1.1659,0.1398,0.3214,0.608,0.0324,0.0655,0.414,0.828,1.656,0.207,13.2,0.495,3.3,0.2842,0.8299,4.56,0.3704,0.684,0.2368,1.32,0.165,0.33,0.66,0.6235,1.023,2.046,0.2559,1.4976,0.1952,0.4691,0.9198,0.156,2.1787,0.0977,0.0175,0.0087,0.0113,0.035,0.49,0.98,0.0245,0.1242,0.0316,0.0067,0.0624,0.7542,1.0636,0.175,0.3278,0.0324,0.0675,0.8162,1.6323,0.1604,0.3673,0.0349,0.0737,0.854,1.4614,0.1228,0.2346,0.0293,0.0592,0.8162,1.6558,0.1682,0.3555,0.0358,0.0696,14.4,7.2,0.2839,7.383,1.1881,5.0794,0.1593,0.3595,0.6332,0.0323,0.068,1.2182,0.166,0.3635,0.6485,0.0339,0.0679,0.855,1.7103,0.1451,0.2888,0.0356,0.0817,1.4956,1.71,0.1425,0.285,0.0356,0.0713,3.2813,2.5603,0.1429,0.3307,0.0356,0.0773,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0063,0.0501,2.1774,5.8955,13.344,0.5004,26.688,1.0008,2.0234,0.2502,1.3392,0.2232,0.3348,0.6696,0.0558,0.1443
2018-11-13 15:07:45,0.0141,0.0881,0.1175,0.2365,0.4825,0.0294,0.0588,0.1331,0.2835,0.5616,0.0308,0.0617,1.1692,0.1514,0.3141,0.583,0.0351,0.0714,1.1659,0.1359,0.2594,0.583,0.0324,0.0694,0.4147,0.828,1.656,0.207,13.2,0.495,0.99,0.2453,0.8834,1.368,0.3813,0.684,0.2323,1.32,0.165,0.33,0.66,0.6239,1.023,2.046,0.2559,4.992,0.2156,1.248,0.8823,0.0468,2.2568,0.0982,0.0175,0.0087,0.011,0.035,0.0491,0.098,0.0245,0.1373,0.0328,0.0067,0.0672,0.6776,1.0593,0.1326,0.3303,0.0324,0.0648,0.8296,1.6323,0.1607,0.3502,0.0361,0.0759,1.0187,1.3788,0.1186,0.223,0.0279,0.0604,1.1016,1.6368,0.1577,0.319,0.034,0.0712,4.32,2.2237,0.2772,7.7192,1.1663,5.0722,0.1576,0.4023,0.6176,0.0323,0.0727,1.2234,0.1413,0.2893,0.6516,0.0339,0.0746,0.855,1.7103,0.149,0.4174,0.0357,0.0714,1.3562,1.71,0.1425,0.285,0.0356,0.0713,3.1828,2.499,0.1433,0.3869,0.0356,0.0777,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0273,0.0125,0.0031,0.0016,0.0063,0.0545,2.1016,5.7474,13.344,0.5004,26.688,1.0008,2.0016,0.2502,1.3392,0.2232,0.3348,0.7053,0.0593,0.1504
2018-11-13 16:12:33,0.0142,0.138,0.1177,0.2364,0.4783,0.0294,0.0588,0.1537,0.2548,0.566,0.0309,0.0617,1.1703,0.1483,0.3015,0.5882,0.0346,0.0716,1.1659,0.2123,0.2595,0.5837,0.0324,0.0718,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2124,0.8269,1.368,0.3813,0.684,0.2405,1.32,0.165,0.376,0.66,0.5115,1.023,2.046,0.2559,1.4976,0.2006,0.5021,0.9206,0.0468,1.4976,0.1055,0.0175,0.0087,0.0112,0.035,0.0501,0.098,0.0245,0.124,0.0308,0.0067,0.0625,0.8389,1.1414,0.1745,0.3736,0.0324,0.0654,0.8162,1.6323,0.1697,0.3764,0.0348,0.0751,0.865,1.4436,0.1213,0.2346,0.0277,0.0565,0.8847,1.6472,0.2157,0.286,0.034,0.0834,4.32,2.1731,0.4056,7.3992,1.1954,12.24,0.1597,0.3291,1.1905,0.0323,0.0724,1.221,0.1474,0.603,0.5552,0.0339,0.0693,0.855,1.7103,0.1538,0.3517,0.0356,0.0775,1.4385,1.71,0.1425,0.285,0.0356,0.0713,3.445,1.71,0.1434,0.295,0.0356,0.0817,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0257,0.0125,0.0031,0.0016,0.0063,0.0502,2.0149,4.0014,13.344,0.5004,26.688,1.0008,2.0016,0.2502,1.3392,0.2232,0.7982,0.7064,0.0619,0.1328
2018-11-13 17:17:20,0.013,0.0857,0.1175,0.2367,0.4788,0.0294,0.0588,0.1533,0.2731,0.5725,0.0308,0.0617,1.1704,0.1674,0.3247,0.5893,0.0324,0.0648,1.1659,0.1396,0.3221,0.583,0.0324,0.0719,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.23,0.8314,4.56,0.3908,0.684,0.2385,1.32,0.165,0.33,0.66,0.5115,1.023,2.046,0.2559,1.4976,0.1958,1.248,0.9242,0.0468,4.992,0.103,0.0175,0.0087,0.0044,0.035,0.049,0.098,0.0245,0.1239,0.0308,0.0067,0.0675,0.7544,1.0603,0.1512,0.3093,0.0324,0.0673,0.8296,1.6323,0.1634,0.3665,0.0345,0.0919,1.0258,1.376,0.1135,0.2346,0.0276,0.0565,1.0981,1.6323,0.1749,0.2775,0.036,0.0697,4.32,2.1639,0.279,9.5412,1.1553,4.4908,0.1766,0.3291,0.6284,0.0323,0.0681,1.2725,0.1451,0.3562,0.5989,0.034,0.075,0.8724,1.7103,0.1525,0.3535,0.0356,0.0817,1.1136,1.71,0.1425,0.285,0.0356,0.0713,0.855,6.89,0.1427,0.3173,0.0356,0.0741,0.0021,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0272,0.0125,0.0031,0.0016,0.0081,0.0566,2.1974,4.0014,13.344,0.5004,26.688,1.0008,2.025,0.2502,1.3392,0.2232,0.3348,0.7341,0.0676,0.1493
2018-11-13 18:22:09,0.0141,0.1029,0.1176,0.2366,0.4784,0.0294,0.0588,0.1334,0.2855,0.5619,0.0308,0.065,1.1681,0.1515,0.2769,0.5925,0.0348,0.0722,1.1659,0.1308,0.2596,0.5835,0.0324,0.0652,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2846,0.8781,4.56,0.3703,0.684,0.2412,1.32,0.165,0.33,0.66,0.5115,1.023,2.046,0.2559,1.4976,0.2226,0.4491,0.9687,0.0468,1.4976,0.0985,0.0175,0.0087,0.0044,0.035,0.049,0.98,0.0245,0.1238,0.0327,0.0067,0.062,0.6477,1.0835,0.159,0.3287,0.0405,0.0653,0.8162,1.6323,0.1813,0.3333,0.0346,0.0737,1.0224,1.3585,0.1173,0.2133,0.0267,0.0573,0.8363,1.6323,0.1678,0.2721,0.0343,0.0697,4.32,2.1746,0.2805,24.48,1.1826,3.986,0.1583,0.314,0.617,0.0323,0.0659,1.2228,0.1561,0.2976,0.6533,0.0339,0.0683,0.8726,1.7103,0.1452,0.2889,0.0356,0.0714,1.4501,1.71,0.1425,0.285,0.0356,0.0713,3.0805,6.89,0.1449,0.3281,0.0356,0.0796,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0256,0.0125,0.0031,0.0016,0.0083,0.0543,2.0007,4.0014,13.344,0.5004,26.688,1.0008,2.015,0.2502,1.3392,0.2232,0.8264,0.7079,0.0614,0.119
2018-11-13 19:26:57,0.0142,0.0835,0.1175,0.2366,0.4783,0.0294,0.0588,0.1237,0.2912,0.5776,0.0308,0.0653,1.1659,0.1306,0.302,0.583,0.0352,0.0715,1.1659,0.1295,0.2598,0.608,0.0324,0.0696,0.414,0.828,1.656,0.207,13.2,0.495,3.3,0.2468,0.78,4.4167,0.3811,0.684,0.2381,1.32,0.165,0.376,0.66,0.5115,1.023,2.046,0.2559,1.4976,0.2171,0.4608,0.9125,0.0468,1.4976,0.1072,0.0175,0.0087,0.0044,0.035,0.049,0.098,0.0245,0.1376,0.0325,0.0067,0.0678,0.6477,1.0592,0.1327,0.3281,0.0403,0.0672,0.8162,1.6323,0.1606,0.2721,0.0362,0.0751,0.8977,1.3938,0.1173,0.2336,0.0291,0.0574,0.8868,1.6323,0.1605,0.3569,0.0361,0.0831,14.4,2.2206,0.2841,7.7542,1.1931,3.9946,0.1629,0.4023,0.6294,0.0324,0.0679,1.2569,0.1395,0.3181,0.6806,0.0339,0.0752,0.8729,1.7103,0.1488,0.4183,0.0356,0.1211,0.855,1.71,0.1425,0.285,0.0356,0.0713,0.855,1.71,0.1437,0.3856,0.0356,0.0778,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0082,0.0503,2.1062,4.0014,13.344,0.5004,26.688,1.0008,2.0317,0.2502,1.3392,0.2232,0.8313,0.7058,0.0621,0.1442
2018-11-13 21:27:53,0.013,0.0813,0.1175,0.2365,0.4823,0.0294,0.0588,0.1542,0.2552,0.5619,0.0308,0.0617,1.1659,0.1487,0.3166,0.5893,0.0344,0.0696,1.1659,0.2106,0.2591,0.5837,0.0324,0.065,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2128,0.8307,4.2912,0.3827,0.684,0.2489,1.32,0.165,0.376,0.66,0.6237,1.0286,2.046,0.2559,1.4976,0.1955,0.567,0.8884,0.156,2.353,0.1031,0.0175,0.0087,0.0109,0.035,0.0494,0.098,0.0245,0.124,0.0316,0.0067,0.0625,0.8407,1.1866,0.1753,0.2899,0.0325,0.065,0.8162,1.6323,0.1692,0.3763,0.0341,0.0759,0.9923,1.4076,0.114,0.2346,0.0293,0.0587,1.0983,1.6467,0.1743,0.3197,0.0371,0.0698,4.32,2.1685,0.4026,7.4033,1.1821,4.5636,0.177,0.3595,1.1699,0.0323,0.0655,1.3412,0.1662,0.2904,0.6807,0.0339,0.0689,0.8735,1.7103,0.1515,0.3518,0.0358,0.078,1.3968,1.71,0.1425,0.285,0.0356,0.0713,0.855,2.499,0.145,0.3339,0.0356,0.0743,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0271,0.0125,0.0031,0.0016,0.0063,0.0532,2.0007,4.0014,13.344,0.5004,26.688,1.0008,2.015,0.2502,1.3392,0.2232,0.8577,0.7343,0.0681,0.1385
2018-11-13 22:32:41,0.0141,0.0997,0.1176,0.2362,0.4787,0.0294,0.0588,0.153,0.32,0.5668,0.0308,0.0655,1.1659,0.1675,0.3259,0.5836,0.0349,0.0717,1.1659,0.1357,0.3224,0.5835,0.0324,0.0648,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2859,0.8702,4.1866,0.3921,0.684,0.237,1.32,0.165,0.363,0.66,0.6242,1.0412,2.046,0.2559,4.992,0.2001,0.4691,0.9257,0.0468,2.4207,0.1056,0.0175,0.0087,0.0107,0.035,0.49,0.098,0.0245,0.1241,0.0323,0.0067,0.0679,0.6802,1.064,0.1757,0.3754,0.0324,0.0649,0.8301,1.6323,0.1619,0.3317,0.0363,0.0919,0.9893,1.334,0.1173,0.2346,0.0293,0.0581,0.8368,1.6323,0.1609,0.2777,0.034,0.0713,4.32,2.2155,0.2776,9.5206,1.1493,5.0435,0.1592,0.3312,0.6298,0.0323,0.0723,1.2196,0.1415,0.3626,0.5909,0.0339,0.0692,0.8737,1.7103,0.1516,0.3565,0.0356,0.0819,1.1445,1.71,0.1425,0.285,0.0356,0.0713,3.0805,2.4107,0.1425,0.2945,0.0356,0.0823,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0272,0.0126,0.0031,0.0016,0.0063,0.0501,2.0007,5.5987,13.344,0.5004,26.688,1.0008,2.0016,0.2502,1.3392,0.2232,0.3348,0.701,0.0613,0.1188
2018-11-13 23:44:55,0.0139,0.0837,0.1177,0.236,0.4819,0.0294,0.0588,0.1237,0.2556,0.5691,0.0308,0.0622,1.1659,0.1518,0.3054,0.5925,0.0345,0.0714,1.1659,0.1393,0.2591,0.583,0.0324,0.0648,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2304,0.8329,1.368,0.3704,0.684,0.2397,1.32,0.165,0.3561,0.66,0.624,1.023,2.046,0.2559,1.4976,0.1964,0.504,0.9263,0.0468,2.5075,0.0987,0.0175,0.0087,0.0104,0.035,0.0494,0.98,0.0245,0.1241,0.0321,0.0067,0.0626,0.7558,1.1211,0.1499,0.3088,0.0324,0.0648,0.8303,1.6323,0.1806,0.3676,0.0349,0.0845,0.9001,1.3357,0.1099,0.2346,0.0293,0.0547,0.8906,1.6323,0.1676,0.2865,0.034,0.0833,4.32,2.1798,0.2809,7.7886,1.192,3.9878,0.16,0.3166,0.6326,0.0323,0.0657,1.223,0.1468,0.6043,1.1758,0.0339,0.0682,0.855,1.7103,0.1425,0.2892,0.0356,0.1219,1.3842,1.71,0.1425,0.285,0.0356,0.0713,2.983,2.3276,0.1425,0.3164,0.0356,0.0799,0.0021,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0127,0.0031,0.0016,0.0063,0.0501,2.0023,5.4312,13.344,0.5004,26.688,1.0008,2.0016,0.2502,1.3392,0.2232,0.3348,0.7019,0.0595,0.144
2018-11-14 09:54:27,0.014,0.1327,0.1175,0.2364,0.4785,0.0294,0.0588,0.1338,0.274,0.5635,0.0308,0.0657,1.1659,0.1494,0.3034,0.5882,0.0353,0.0724,1.1659,0.1309,0.2591,0.583,0.0324,0.0649,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2304,0.8368,1.368,0.3839,0.684,0.236,1.32,0.165,0.33,0.66,0.6225,1.023,2.046,0.2559,1.4976,0.1996,0.5676,0.9599,0.0468,2.6145,0.103,0.0175,0.0087,0.0101,0.035,0.0492,0.098,0.0245,0.124,0.0308,0.0067,0.0682,0.8447,1.0617,0.1511,0.3289,0.0324,0.0648,0.8162,1.6323,0.1678,0.3309,0.0365,0.0753,0.9907,1.3357,0.1099,0.2346,0.0293,0.0558,1.0901,1.6323,0.2117,0.3588,0.0362,0.0697,4.32,2.1732,0.2793,9.5094,1.1906,4.6328,0.1766,0.3597,0.6166,0.0323,0.0722,1.2148,0.1564,0.2991,0.6482,0.0339,0.0694,0.855,1.7103,0.1521,0.4252,0.0356,0.0781,1.3158,1.71,0.1425,0.285,0.0356,0.0713,2.8934,1.71,0.1425,0.3274,0.0356,0.0827,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0063,0.0505,2.2348,5.3595,13.344,0.5004,26.688,1.0008,2.0203,0.2502,1.3392,0.2232,0.3348,0.7314,0.0685,0.1473
2018-11-14 12:32:48,0.0144,0.0964,0.1175,0.2361,0.4781,0.0294,0.0588,0.1238,0.2864,0.5646,0.0308,0.0621,1.1659,0.1306,0.3178,0.5915,0.0324,0.0716,1.1659,0.1362,0.2598,0.6112,0.0324,0.0698,0.414,0.828,1.656,0.207,13.2,0.495,3.3,0.2128,0.8662,4.56,0.3815,0.684,0.2581,1.32,0.165,0.33,0.66,0.5115,1.023,2.046,0.2559,1.4976,0.1962,0.45,0.913,0.0468,1.4976,0.1074,0.0175,0.0087,0.0044,0.035,0.049,0.098,0.0245,0.1375,0.0308,0.0067,0.0683,0.6477,1.061,0.1751,0.2795,0.0324,0.0654,0.831,1.6323,0.1624,0.3779,0.0348,0.0761,0.9399,1.3357,0.1099,0.2346,0.0293,0.055,0.8369,1.6323,0.1566,0.321,0.0372,0.0698,14.4,2.2092,0.2844,7.469,1.1753,5.053,0.1595,0.4146,1.1621,0.0323,0.0721,1.3412,0.1452,0.3569,0.652,0.0339,0.0756,0.855,1.7103,0.1517,0.3537,0.0356,0.0823,1.3617,1.71,0.1425,0.285,0.0356,0.0713,2.8805,6.89,0.1451,0.3364,0.0356,0.0741,0.0021,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0257,0.0125,0.0031,0.0016,0.0081,0.0547,2.108,5.2249,13.344,0.5004,26.688,1.0008,2.0203,0.2502,1.3392,0.2232,0.8813,0.6993,0.0622,0.1322
2018-11-14 14:23:39,0.0138,0.0779,0.1175,0.2357,0.4785,0.0294,0.0588,0.155,0.2555,0.5986,0.0308,0.0658,1.1666,0.1678,0.3272,0.5896,0.0351,0.0717,1.1659,0.2078,0.2591,0.5841,0.0324,0.072,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2468,0.8354,4.075,0.3939,0.684,0.2409,1.32,0.165,0.3418,0.66,0.5115,1.023,2.046,0.2559,1.4976,0.2178,0.4614,0.888,0.0468,4.992,0.312,0.0175,0.0087,0.0044,0.035,0.049,0.098,0.0245,0.1242,0.0319,0.0067,0.0626,0.6823,1.0646,0.1754,0.29,0.0402,0.0653,0.8315,1.6323,0.1608,0.3494,0.0346,0.0736,0.9614,1.3357,0.1099,0.2346,0.0293,0.055,1.0875,1.6323,0.1566,0.2861,0.0363,0.0716,4.32,2.1864,0.27,7.78,0.9557,4.0041,0.1638,0.3315,0.6326,0.0323,0.0678,1.2148,0.1397,0.2918,0.5554,0.0339,0.0679,0.855,1.7103,0.1453,0.359,0.0359,0.0785,1.1937,1.71,0.1425,0.285,0.0356,0.0713,3.445,6.89,0.144,0.3858,0.0356,0.0777,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0271,0.0125,0.0031,0.0016,0.008,0.0501,2.2864,4.0014,13.344,0.5004,26.688,1.0008,2.0395,0.2502,1.3392,0.2232,0.3365,0.6696,0.0611,0.1473
2018-11-14 15:28:27,0.0142,0.0806,0.1175,0.2365,0.4786,0.0294,0.0588,0.1537,0.2911,0.5793,0.0308,0.0617,1.1668,0.1307,0.3058,0.5839,0.0324,0.0723,1.1659,0.139,0.3224,0.584,0.0324,0.07,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2859,0.8434,3.9011,0.3713,0.684,0.225,1.32,0.165,0.33,0.66,0.5115,1.0432,2.046,0.2559,1.4976,0.2232,0.4698,2.496,0.156,1.4976,0.1057,0.0175,0.0087,0.0044,0.035,0.049,0.98,0.0245,0.1239,0.0316,0.0067,0.062,0.7557,1.0861,0.1595,0.3289,0.04,0.0649,0.8162,1.6323,0.1798,0.3794,0.0366,0.0918,0.967,1.3357,0.1099,0.2346,0.0293,0.055,0.8877,1.6323,0.2117,0.3589,0.0373,0.0698,4.32,2.1733,0.2782,7.5701,1.1371,4.6567,0.1601,0.3181,0.6184,0.0323,0.0654,1.223,0.1665,0.5986,0.6482,0.0339,0.0688,0.873,1.7103,0.1491,0.2893,0.036,0.0715,1.3647,1.71,0.1425,0.285,0.0356,0.0713,0.855,1.71,0.1452,0.2933,0.0356,0.0801,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1029,0.0252,0.0125,0.0031,0.0016,0.0079,0.0547,2.1128,5.0898,13.344,0.5004,26.688,1.0008,2.1137,0.2502,1.3392,0.2232,0.3348,0.6696,0.0596,0.1322
2018-11-14 19:18:37,0.014,0.1289,0.1176,0.2363,0.4815,0.0294,0.0588,0.1341,0.2916,0.5697,0.0308,0.0617,1.1659,0.1525,0.3049,0.5909,0.0346,0.0697,1.1659,0.2076,0.2591,0.6134,0.0324,0.0649,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2308,0.8559,3.8175,0.3849,0.684,0.2341,1.32,0.165,0.33,0.66,0.5115,1.046,2.046,0.2559,4.992,0.624,0.5058,0.9282,0.0468,1.4976,0.0979,0.0175,0.0087,0.0097,0.035,0.49,0.098,0.0245,0.1241,0.0308,0.0067,0.0685,0.8514,1.1223,0.1501,0.3712,0.0398,0.0653,0.8162,1.6323,0.1626,0.3321,0.0349,0.0755,0.8863,1.3357,0.1099,0.2346,0.0293,0.055,0.8362,1.6323,0.1609,0.2782,0.0343,0.0712,4.32,2.2189,0.3986,9.5196,1.1753,5.0309,0.1759,0.4263,0.6395,0.0323,0.0653,1.2228,0.1416,0.3202,1.1758,0.0339,0.0755,0.8739,1.7103,0.1527,0.3538,0.0356,0.1196,1.2678,1.71,0.1425,0.285,0.0356,0.0713,2.7476,2.2718,0.1438,0.3153,0.0356,0.0778,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0126,0.0031,0.0016,0.0078,0.0505,2.3213,4.0014,13.344,0.5004,26.688,1.0008,2.0016,0.2502,1.3392,0.2232,0.3392,0.7299,0.0623,0.1385
